"date_key","full_date","date_name","date_name_us","date_name_eu","day_of_week","day_name_of_week","day_of_month","day_of_year","weekday_weekend","week_of_year","month_name","month_of_year","is_last_day_of_month","calendar_quarter","calendar_year","calendar_year_month","calendar_year_qtr","fiscal_month_of_year","fiscal_quarter","fiscal_year","fiscal_year_month","fiscal_year_qtr"
"20061014","2006-10-14","2006/10/14","10/14/2006","14/10/2006","7","Saturday","14","287","Weekend","41","October","10","N","4","2006","2006-10","2006Q4","10","4","2006","2006-10","2006Q4"
"20061015","2006-10-15","2006/10/15","10/15/2006","15/10/2006","1","Sunday","15","288","Weekend","41","October","10","N","4","2006","2006-10","2006Q4","10","4","2006","2006-10","2006Q4"
"20061016","2006-10-16","2006/10/16","10/16/2006","16/10/2006","2","Monday","16","289","Weekday","42","October","10","N","4","2006","2006-10","2006Q4","10","4","2006","2006-10","2006Q4"
"20061017","2006-10-17","2006/10/17","10/17/2006","17/10/2006","3","Tuesday","17","290","Weekday","42","October","10","N","4","2006","2006-10","2006Q4","10","4","2006","2006-10","2006Q4"
"20061018","2006-10-18","2006/10/18","10/18/2006","18/10/2006","4","Wednesday","18","291","Weekday","42","October","10","N","4","2006","2006-10","2006Q4","10","4","2006","2006-10","2006Q4"
"20061019","2006-10-19","2006/10/19","10/19/2006","19/10/2006","5","Thursday","19","292","Weekday","42","October","10","N","4","2006","2006-10","2006Q4","10","4","2006","2006-10","2006Q4"
"20061020","2006-10-20","2006/10/20","10/20/2006","20/10/2006","6","Friday","20","293","Weekday","42","October","10","N","4","2006","2006-10","2006Q4","10","4","2006","2006-10","2006Q4"
"20061021","2006-10-21","2006/10/21","10/21/2006","21/10/2006","7","Saturday","21","294","Weekend","42","October","10","N","4","2006","2006-10","2006Q4","10","4","2006","2006-10","2006Q4"
"20061022","2006-10-22","2006/10/22","10/22/2006","22/10/2006","1","Sunday","22","295","Weekend","42","October","10","N","4","2006","2006-10","2006Q4","10","4","2006","2006-10","2006Q4"
"20061023","2006-10-23","2006/10/23","10/23/2006","23/10/2006","2","Monday","23","296","Weekday","43","October","10","N","4","2006","2006-10","2006Q4","10","4","2006","2006-10","2006Q4"
"20061024","2006-10-24","2006/10/24","10/24/2006","24/10/2006","3","Tuesday","24","297","Weekday","43","October","10","N","4","2006","2006-10","2006Q4","10","4","2006","2006-10","2006Q4"
"20061025","2006-10-25","2006/10/25","10/25/2006","25/10/2006","4","Wednesday","25","298","Weekday","43","October","10","N","4","2006","2006-10","2006Q4","10","4","2006","2006-10","2006Q4"
"20061026","2006-10-26","2006/10/26","10/26/2006","26/10/2006","5","Thursday","26","299","Weekday","43","October","10","N","4","2006","2006-10","2006Q4","10","4","2006","2006-10","2006Q4"
"20061027","2006-10-27","2006/10/27","10/27/2006","27/10/2006","6","Friday","27","300","Weekday","43","October","10","N","4","2006","2006-10","2006Q4","10","4","2006","2006-10","2006Q4"
"20061028","2006-10-28","2006/10/28","10/28/2006","28/10/2006","7","Saturday","28","301","Weekend","43","October","10","N","4","2006","2006-10","2006Q4","10","4","2006","2006-10","2006Q4"
"20061029","2006-10-29","2006/10/29","10/29/2006","29/10/2006","1","Sunday","29","302","Weekend","43","October","10","N","4","2006","2006-10","2006Q4","10","4","2006","2006-10","2006Q4"
"20061030","2006-10-30","2006/10/30","10/30/2006","30/10/2006","2","Monday","30","303","Weekday","44","October","10","N","4","2006","2006-10","2006Q4","10","4","2006","2006-10","2006Q4"
"20061031","2006-10-31","2006/10/31","10/31/2006","31/10/2006","3","Tuesday","31","304","Weekday","44","October","10","Y","4","2006","2006-10","2006Q4","10","4","2006","2006-10","2006Q4"
"20061101","2006-11-01","2006/11/01","11/01/2006","01/11/2006","4","Wednesday","1","305","Weekday","44","November","11","N","4","2006","2006-11","2006Q4","11","4","2006","2006-11","2006Q4"
"20061102","2006-11-02","2006/11/02","11/02/2006","02/11/2006","5","Thursday","2","306","Weekday","44","November","11","N","4","2006","2006-11","2006Q4","11","4","2006","2006-11","2006Q4"
"20061103","2006-11-03","2006/11/03","11/03/2006","03/11/2006","6","Friday","3","307","Weekday","44","November","11","N","4","2006","2006-11","2006Q4","11","4","2006","2006-11","2006Q4"
"20061104","2006-11-04","2006/11/04","11/04/2006","04/11/2006","7","Saturday","4","308","Weekend","44","November","11","N","4","2006","2006-11","2006Q4","11","4","2006","2006-11","2006Q4"
"20061105","2006-11-05","2006/11/05","11/05/2006","05/11/2006","1","Sunday","5","309","Weekend","44","November","11","N","4","2006","2006-11","2006Q4","11","4","2006","2006-11","2006Q4"
"20061106","2006-11-06","2006/11/06","11/06/2006","06/11/2006","2","Monday","6","310","Weekday","45","November","11","N","4","2006","2006-11","2006Q4","11","4","2006","2006-11","2006Q4"
"20061107","2006-11-07","2006/11/07","11/07/2006","07/11/2006","3","Tuesday","7","311","Weekday","45","November","11","N","4","2006","2006-11","2006Q4","11","4","2006","2006-11","2006Q4"
"20061108","2006-11-08","2006/11/08","11/08/2006","08/11/2006","4","Wednesday","8","312","Weekday","45","November","11","N","4","2006","2006-11","2006Q4","11","4","2006","2006-11","2006Q4"
"20061109","2006-11-09","2006/11/09","11/09/2006","09/11/2006","5","Thursday","9","313","Weekday","45","November","11","N","4","2006","2006-11","2006Q4","11","4","2006","2006-11","2006Q4"
"20061110","2006-11-10","2006/11/10","11/10/2006","10/11/2006","6","Friday","10","314","Weekday","45","November","11","N","4","2006","2006-11","2006Q4","11","4","2006","2006-11","2006Q4"
"20061111","2006-11-11","2006/11/11","11/11/2006","11/11/2006","7","Saturday","11","315","Weekend","45","November","11","N","4","2006","2006-11","2006Q4","11","4","2006","2006-11","2006Q4"
"20061112","2006-11-12","2006/11/12","11/12/2006","12/11/2006","1","Sunday","12","316","Weekend","45","November","11","N","4","2006","2006-11","2006Q4","11","4","2006","2006-11","2006Q4"
"20061113","2006-11-13","2006/11/13","11/13/2006","13/11/2006","2","Monday","13","317","Weekday","46","November","11","N","4","2006","2006-11","2006Q4","11","4","2006","2006-11","2006Q4"
"20061114","2006-11-14","2006/11/14","11/14/2006","14/11/2006","3","Tuesday","14","318","Weekday","46","November","11","N","4","2006","2006-11","2006Q4","11","4","2006","2006-11","2006Q4"
"20061115","2006-11-15","2006/11/15","11/15/2006","15/11/2006","4","Wednesday","15","319","Weekday","46","November","11","N","4","2006","2006-11","2006Q4","11","4","2006","2006-11","2006Q4"
"20061116","2006-11-16","2006/11/16","11/16/2006","16/11/2006","5","Thursday","16","320","Weekday","46","November","11","N","4","2006","2006-11","2006Q4","11","4","2006","2006-11","2006Q4"
"20061117","2006-11-17","2006/11/17","11/17/2006","17/11/2006","6","Friday","17","321","Weekday","46","November","11","N","4","2006","2006-11","2006Q4","11","4","2006","2006-11","2006Q4"
"20061118","2006-11-18","2006/11/18","11/18/2006","18/11/2006","7","Saturday","18","322","Weekend","46","November","11","N","4","2006","2006-11","2006Q4","11","4","2006","2006-11","2006Q4"
"20061119","2006-11-19","2006/11/19","11/19/2006","19/11/2006","1","Sunday","19","323","Weekend","46","November","11","N","4","2006","2006-11","2006Q4","11","4","2006","2006-11","2006Q4"
"20061120","2006-11-20","2006/11/20","11/20/2006","20/11/2006","2","Monday","20","324","Weekday","47","November","11","N","4","2006","2006-11","2006Q4","11","4","2006","2006-11","2006Q4"
"20061121","2006-11-21","2006/11/21","11/21/2006","21/11/2006","3","Tuesday","21","325","Weekday","47","November","11","N","4","2006","2006-11","2006Q4","11","4","2006","2006-11","2006Q4"
"20061122","2006-11-22","2006/11/22","11/22/2006","22/11/2006","4","Wednesday","22","326","Weekday","47","November","11","N","4","2006","2006-11","2006Q4","11","4","2006","2006-11","2006Q4"
"20061123","2006-11-23","2006/11/23","11/23/2006","23/11/2006","5","Thursday","23","327","Weekday","47","November","11","N","4","2006","2006-11","2006Q4","11","4","2006","2006-11","2006Q4"
"20061124","2006-11-24","2006/11/24","11/24/2006","24/11/2006","6","Friday","24","328","Weekday","47","November","11","N","4","2006","2006-11","2006Q4","11","4","2006","2006-11","2006Q4"
"20061125","2006-11-25","2006/11/25","11/25/2006","25/11/2006","7","Saturday","25","329","Weekend","47","November","11","N","4","2006","2006-11","2006Q4","11","4","2006","2006-11","2006Q4"
"20061126","2006-11-26","2006/11/26","11/26/2006","26/11/2006","1","Sunday","26","330","Weekend","47","November","11","N","4","2006","2006-11","2006Q4","11","4","2006","2006-11","2006Q4"
"20061127","2006-11-27","2006/11/27","11/27/2006","27/11/2006","2","Monday","27","331","Weekday","48","November","11","N","4","2006","2006-11","2006Q4","11","4","2006","2006-11","2006Q4"
"20061128","2006-11-28","2006/11/28","11/28/2006","28/11/2006","3","Tuesday","28","332","Weekday","48","November","11","N","4","2006","2006-11","2006Q4","11","4","2006","2006-11","2006Q4"
"20061129","2006-11-29","2006/11/29","11/29/2006","29/11/2006","4","Wednesday","29","333","Weekday","48","November","11","N","4","2006","2006-11","2006Q4","11","4","2006","2006-11","2006Q4"
"20061130","2006-11-30","2006/11/30","11/30/2006","30/11/2006","5","Thursday","30","334","Weekday","48","November","11","Y","4","2006","2006-11","2006Q4","11","4","2006","2006-11","2006Q4"
"20061201","2006-12-01","2006/12/01","12/01/2006","01/12/2006","6","Friday","1","335","Weekday","48","December","12","N","4","2006","2006-12","2006Q4","12","4","2006","2006-12","2006Q4"
"20061202","2006-12-02","2006/12/02","12/02/2006","02/12/2006","7","Saturday","2","336","Weekend","48","December","12","N","4","2006","2006-12","2006Q4","12","4","2006","2006-12","2006Q4"
"20061203","2006-12-03","2006/12/03","12/03/2006","03/12/2006","1","Sunday","3","337","Weekend","48","December","12","N","4","2006","2006-12","2006Q4","12","4","2006","2006-12","2006Q4"
"20061204","2006-12-04","2006/12/04","12/04/2006","04/12/2006","2","Monday","4","338","Weekday","49","December","12","N","4","2006","2006-12","2006Q4","12","4","2006","2006-12","2006Q4"
"20061205","2006-12-05","2006/12/05","12/05/2006","05/12/2006","3","Tuesday","5","339","Weekday","49","December","12","N","4","2006","2006-12","2006Q4","12","4","2006","2006-12","2006Q4"
"20061206","2006-12-06","2006/12/06","12/06/2006","06/12/2006","4","Wednesday","6","340","Weekday","49","December","12","N","4","2006","2006-12","2006Q4","12","4","2006","2006-12","2006Q4"
"20061207","2006-12-07","2006/12/07","12/07/2006","07/12/2006","5","Thursday","7","341","Weekday","49","December","12","N","4","2006","2006-12","2006Q4","12","4","2006","2006-12","2006Q4"
"20061208","2006-12-08","2006/12/08","12/08/2006","08/12/2006","6","Friday","8","342","Weekday","49","December","12","N","4","2006","2006-12","2006Q4","12","4","2006","2006-12","2006Q4"
"20061209","2006-12-09","2006/12/09","12/09/2006","09/12/2006","7","Saturday","9","343","Weekend","49","December","12","N","4","2006","2006-12","2006Q4","12","4","2006","2006-12","2006Q4"
"20061210","2006-12-10","2006/12/10","12/10/2006","10/12/2006","1","Sunday","10","344","Weekend","49","December","12","N","4","2006","2006-12","2006Q4","12","4","2006","2006-12","2006Q4"
"20061211","2006-12-11","2006/12/11","12/11/2006","11/12/2006","2","Monday","11","345","Weekday","50","December","12","N","4","2006","2006-12","2006Q4","12","4","2006","2006-12","2006Q4"
"20061212","2006-12-12","2006/12/12","12/12/2006","12/12/2006","3","Tuesday","12","346","Weekday","50","December","12","N","4","2006","2006-12","2006Q4","12","4","2006","2006-12","2006Q4"
"20061213","2006-12-13","2006/12/13","12/13/2006","13/12/2006","4","Wednesday","13","347","Weekday","50","December","12","N","4","2006","2006-12","2006Q4","12","4","2006","2006-12","2006Q4"
"20061214","2006-12-14","2006/12/14","12/14/2006","14/12/2006","5","Thursday","14","348","Weekday","50","December","12","N","4","2006","2006-12","2006Q4","12","4","2006","2006-12","2006Q4"
"20061215","2006-12-15","2006/12/15","12/15/2006","15/12/2006","6","Friday","15","349","Weekday","50","December","12","N","4","2006","2006-12","2006Q4","12","4","2006","2006-12","2006Q4"
"20061216","2006-12-16","2006/12/16","12/16/2006","16/12/2006","7","Saturday","16","350","Weekend","50","December","12","N","4","2006","2006-12","2006Q4","12","4","2006","2006-12","2006Q4"
"20061217","2006-12-17","2006/12/17","12/17/2006","17/12/2006","1","Sunday","17","351","Weekend","50","December","12","N","4","2006","2006-12","2006Q4","12","4","2006","2006-12","2006Q4"
"20061218","2006-12-18","2006/12/18","12/18/2006","18/12/2006","2","Monday","18","352","Weekday","51","December","12","N","4","2006","2006-12","2006Q4","12","4","2006","2006-12","2006Q4"
"20061219","2006-12-19","2006/12/19","12/19/2006","19/12/2006","3","Tuesday","19","353","Weekday","51","December","12","N","4","2006","2006-12","2006Q4","12","4","2006","2006-12","2006Q4"
"20061220","2006-12-20","2006/12/20","12/20/2006","20/12/2006","4","Wednesday","20","354","Weekday","51","December","12","N","4","2006","2006-12","2006Q4","12","4","2006","2006-12","2006Q4"
"20061221","2006-12-21","2006/12/21","12/21/2006","21/12/2006","5","Thursday","21","355","Weekday","51","December","12","N","4","2006","2006-12","2006Q4","12","4","2006","2006-12","2006Q4"
"20061222","2006-12-22","2006/12/22","12/22/2006","22/12/2006","6","Friday","22","356","Weekday","51","December","12","N","4","2006","2006-12","2006Q4","12","4","2006","2006-12","2006Q4"
"20061223","2006-12-23","2006/12/23","12/23/2006","23/12/2006","7","Saturday","23","357","Weekend","51","December","12","N","4","2006","2006-12","2006Q4","12","4","2006","2006-12","2006Q4"
"20061224","2006-12-24","2006/12/24","12/24/2006","24/12/2006","1","Sunday","24","358","Weekend","51","December","12","N","4","2006","2006-12","2006Q4","12","4","2006","2006-12","2006Q4"
"20061225","2006-12-25","2006/12/25","12/25/2006","25/12/2006","2","Monday","25","359","Weekday","52","December","12","N","4","2006","2006-12","2006Q4","12","4","2006","2006-12","2006Q4"
"20061226","2006-12-26","2006/12/26","12/26/2006","26/12/2006","3","Tuesday","26","360","Weekday","52","December","12","N","4","2006","2006-12","2006Q4","12","4","2006","2006-12","2006Q4"
"20061227","2006-12-27","2006/12/27","12/27/2006","27/12/2006","4","Wednesday","27","361","Weekday","52","December","12","N","4","2006","2006-12","2006Q4","12","4","2006","2006-12","2006Q4"
"20061228","2006-12-28","2006/12/28","12/28/2006","28/12/2006","5","Thursday","28","362","Weekday","52","December","12","N","4","2006","2006-12","2006Q4","12","4","2006","2006-12","2006Q4"
"20061229","2006-12-29","2006/12/29","12/29/2006","29/12/2006","6","Friday","29","363","Weekday","52","December","12","N","4","2006","2006-12","2006Q4","12","4","2006","2006-12","2006Q4"
"20061230","2006-12-30","2006/12/30","12/30/2006","30/12/2006","7","Saturday","30","364","Weekend","52","December","12","N","4","2006","2006-12","2006Q4","12","4","2006","2006-12","2006Q4"
"20061231","2006-12-31","2006/12/31","12/31/2006","31/12/2006","1","Sunday","31","365","Weekend","52","December","12","Y","4","2006","2006-12","2006Q4","12","4","2006","2006-12","2006Q4"
"20070101","2007-01-01","2007/01/01","01/01/2007","01/01/2007","2","Monday","1","1","Weekday","1","January","1","N","1","2007","2007-01","2007Q1","1","1","2007","2007-01","2007Q1"
"20070102","2007-01-02","2007/01/02","01/02/2007","02/01/2007","3","Tuesday","2","2","Weekday","1","January","1","N","1","2007","2007-01","2007Q1","1","1","2007","2007-01","2007Q1"
"20070103","2007-01-03","2007/01/03","01/03/2007","03/01/2007","4","Wednesday","3","3","Weekday","1","January","1","N","1","2007","2007-01","2007Q1","1","1","2007","2007-01","2007Q1"
"20070104","2007-01-04","2007/01/04","01/04/2007","04/01/2007","5","Thursday","4","4","Weekday","1","January","1","N","1","2007","2007-01","2007Q1","1","1","2007","2007-01","2007Q1"
"20070105","2007-01-05","2007/01/05","01/05/2007","05/01/2007","6","Friday","5","5","Weekday","1","January","1","N","1","2007","2007-01","2007Q1","1","1","2007","2007-01","2007Q1"
"20070106","2007-01-06","2007/01/06","01/06/2007","06/01/2007","7","Saturday","6","6","Weekend","1","January","1","N","1","2007","2007-01","2007Q1","1","1","2007","2007-01","2007Q1"
"20070107","2007-01-07","2007/01/07","01/07/2007","07/01/2007","1","Sunday","7","7","Weekend","1","January","1","N","1","2007","2007-01","2007Q1","1","1","2007","2007-01","2007Q1"
"20070108","2007-01-08","2007/01/08","01/08/2007","08/01/2007","2","Monday","8","8","Weekday","2","January","1","N","1","2007","2007-01","2007Q1","1","1","2007","2007-01","2007Q1"
"20070109","2007-01-09","2007/01/09","01/09/2007","09/01/2007","3","Tuesday","9","9","Weekday","2","January","1","N","1","2007","2007-01","2007Q1","1","1","2007","2007-01","2007Q1"
"20070110","2007-01-10","2007/01/10","01/10/2007","10/01/2007","4","Wednesday","10","10","Weekday","2","January","1","N","1","2007","2007-01","2007Q1","1","1","2007","2007-01","2007Q1"
"20070111","2007-01-11","2007/01/11","01/11/2007","11/01/2007","5","Thursday","11","11","Weekday","2","January","1","N","1","2007","2007-01","2007Q1","1","1","2007","2007-01","2007Q1"
"20070112","2007-01-12","2007/01/12","01/12/2007","12/01/2007","6","Friday","12","12","Weekday","2","January","1","N","1","2007","2007-01","2007Q1","1","1","2007","2007-01","2007Q1"
"20070113","2007-01-13","2007/01/13","01/13/2007","13/01/2007","7","Saturday","13","13","Weekend","2","January","1","N","1","2007","2007-01","2007Q1","1","1","2007","2007-01","2007Q1"
"20070114","2007-01-14","2007/01/14","01/14/2007","14/01/2007","1","Sunday","14","14","Weekend","2","January","1","N","1","2007","2007-01","2007Q1","1","1","2007","2007-01","2007Q1"
